ObjId,ra,dec,u,g,r,i,z,redshift,r25,votos,elip,clockwise,anticlockwise,edge_disc,dont_know,merger,combined,massa_estelar
1237655125550694555,194.956217210827,4.96605199207074,18.52785,17.55441,17.40178,17.35569,17.35158,0.024126,9.726951,70,0.186000004410744,0,0.0430000014603138,0.400000005960464,0.186000004410744,0.186000004410744,0.442999988794327,7.607104
1237665126937002002,195.008028552538,33.4361423927683,16.61186,16.14752,16.27572,16.50578,16.58545,0.02440695,6.229861,41,0.0729999989271164,0.194999992847443,0,0.0240000002086163,0.707000017166138,0,0.219999998807907,8.271705
1237665428626735276,195.065207703222,29.4830615273869,18.72967,17.78067,17.52327,17.48393,17.34244,0.008221975,8.815252,27,0.25900000333786,0.148000001907349,0.0370000004768372,0.481000006198883,0.0740000009536743,0,0.666999995708466,6.612939
1237662524159557759,195.104290451734,13.6700827346851,17.20107,15.94917,15.73623,15.64026,15.71311,0.006701543,27.9199,29,0.034000001847744,0.0689999982714653,0,0.24099999666214,0.414000004529953,0.24099999666214,0.310000002384186,6.510844
1237655369290219619,195.123892437408,61.5053488669636,18.59031,17.64748,17.4306,17.36574,17.25906,0.009123597,5.085615,28,0.75,0.0359999984502792,0,0.0359999984502792,0.179000005125999,0,0.0710000023245811,6.876706
1237651250964004928,195.145467850018,64.4471161409611,15.82545,14.99618,14.58015,14.45134,14.28306,0.006971397,14.30697,31,0.644999980926514,0,0.0320000015199184,0.323000013828278,0,0,0.354999989271164,7.403253
1237650369414889695,195.278454406748,-3.37603390908218,17.8114,16.5778,16.26,16.11602,15.99116,0.009670773,27.92172,33,0,0,0,0.575999975204468,0.42399999499321,0,0.575999975204468,7.054931
1237668589190512788,195.373590559467,16.5725196473991,16.85658,15.92638,15.62967,15.49335,15.45121,0.008900703,12.97636,33,0.090999998152256,0.0610000006854534,0.0610000006854534,0.758000016212463,0.0299999993294477,0,0.879000008106232,7.162231
1237661977088622664,195.467512068807,8.55800787263065,18.62642,17.26201,16.96188,16.84965,16.71957,0.009462878,7.114939,37,0.513999998569489,0.0270000007003546,0,0.296999990940094,0.135000005364418,0.0270000007003546,0.324000000953674,7.084354
1237661152452149461,195.600262177643,50.4348319468206,17.40016,16.8517,16.82648,16.88847,16.79188,0.02407211,11.91407,30,0.133000001311302,0,0.0329999998211861,0.133000001311302,0.666999995708466,0.0329999998211861,0.166999995708466,7.083652
